	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
2832	1	7	2	Jill	Chandler	My God, you're choking! (she runs over and gives him the Heimlich, the gum flies from his mouth) That better?	(gasping) Yes... thank you. That was... that was....	That better?	... thank you. That was... that was....	1	1	1	1
2833	4	20	2	Phoebe	Rachel	Any luck?	Well, yeah, y’know how Ross and I were on again, off again, on again, off again? I guess I just figured that somewhere down the road, we would be on again.	Any luck?	Well, y’know how Ross and I were on again, off again, on again, off again? I guess I just figured that somewhere down the road, we would be on again.	4	4	4	4
2834	6	8	1	Chandler	Joey	Hi, my name’s Chandler. I just moved in next door and I was wondering if you would be interested in battling me in a post-apoplectic world for control of the galaxies last remaining energy source?	Sure, neighbor come on in.	I just moved in next door and I was wondering if you would be interested in battling me in a post-apoplectic world for control of the galaxies last remaining energy source?	Sure, neighbor come on in.	1	1	1	1
2835	3	16	1	Ross	Chloe	Exactly. So you didn’t, didn’t mention anything to Issac right?	Oh, well I tell Issac everything.	So you didn’t, didn’t mention anything to Issac right?	Oh, well I tell Issac everything.	1	1	2	1
2836	4	23	1	Phoebe	Joey	Okay, so I’m done my part, okay. It’s your responsibility now, okay. The burden is off me, right?	Right!	Okay, so I’m done my part, okay. It’s your responsibility now, okay. The burden is off me, right?	Right!	1	1	1	1
2837	3	23	2	Monica	Chandler	Would you stop? We’ve only been going out a couple of weeks, I mean we don’t even know if he’s gonna propose.	Yes, but this is Pete. Okay? He’s not like other people, on your first date he took you to Rome. For most guys that’s like a third or fourth date kinda thing.	Would you stop? We’ve only been going out a couple of weeks, I mean we don’t even know if he’s gonna propose.	But this is Pete. Okay? He’s not like other people, on your first date he took you to Rome. For most guys that’s like a third or fourth date kinda thing.	2	2	2	2
2838	5	3	2	Rachel	Dr. Harad	Yeah, but umm… Yes, but, Fonzie was already cool, so he wasn't hurt, right?	Yeah, that's right.	Fonzie was already cool, so he wasn't hurt, right?	That's right.	1	1	1	1
2839	10	2	2	Ross	Joey	Except we're not. I mean, we haven't been a couple in like, six years. Oh my god, is that right? Has it been that long?	That's what I hear, yeah.	Has it been that long?	That's what I hear.	1	1	1	1
2840	3	11	2	Ross	Rachel	And he’s, he’s a total stranger?	Yeah! His name is um, Mark something.	And he’s, he’s a total stranger?	His name is um, Mark something.	4	4	2	4
2841	8	1	1	Joey	Chandler	Chandler. Will you see if your mom can give my resume to Dennis Phillips? ‘Cause if I can get in a Broadway show then I would’ve done it all, film, television, and theater. The only think left would be radio, and that’s just for ugly people.	What size shoes do you wear?	Will you see if your mom can give my resume to Dennis Phillips?	What size shoes do you wear?	5	5	5	5
2842	3	3	3	Ross	Joey	Aww, is it broken?	No, I gotta wear this thing for a couple weeks. (points to the sling he is wearing)	Aww, is your arm broken?	I gotta wear this thing for a couple weeks.	1	4	1	1
2843	2	12-13	1	Erica	Joey	Oh my God. Do the people at the hospital know about this?	Somebody wanna help me out here?	Oh my God. Do the people at the hospital know about this?	Somebody wanna help me out here?	4	5	4	4
2844	2	3	2	Ross	Chandler	You remember Janice, right?	Yes. She was smart, she was pretty, and she honestly cared about me. Janice is my last chance to have somebody.	You remember Janice, right?	She was smart, she was pretty, and she honestly cared about me. Janice is my last chance to have somebody.	1	1	1	1
2845	10	8	1	Monica	Phoebe	You guys, I ordered some chocolate pies from that bakery on Bleecker. Could you pick them up for me?	You're not making the pies yourself?	You guys, I ordered some chocolate pies from that bakery on Bleecker. Could you pick them up for me?	You're not making the pies yourself?	4	4	4	4
2846	6	17	1	Phoebe	Rachel	Chuck Woolery?	Definitely! Phoebe, you will not find a single game show host, who’s ass I cannot kick.	Chuck Woolery?	Definitely! Phoebe, you will not find a single game show host, who’s ass I cannot kick.	1	1	1	1
2847	8	18	2	Rachel	Ross	Are you kidding?! With the, with the lilies, and-and the song, and the stars! It was…really wonderful! Did you just make that up?	No, actually I thought about it when, when we were going out. It’s how I imagined I uh, I would ask you to marry me.	Did you just make that up?	Actually I thought about it when, when we were going out. It’s how I imagined I uh, I would ask you to marry me.	2	2	2	2
2848	10	9	3	Rachel	Phoebe	Oh! Really? Do you wanna try some of them on for me?	Oh! okay. Wait, are we in Joey's imagination?	Do you wanna try some of the bras on for me?	Oh! Wait, are we in Joey's imagination?	4	5	4	4
2849	6	19	1	Chandler	Joey	You know the hotels?	Sure! I was there! Spring Break ’81! Woo-hoo!	You know the hotels?	Sure! I was there! Spring Break ’81! Woo-hoo!	1	1	1	1
2850	7	16	3	Joey	Chandler	Does calling it not mean anything anymore?!	We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!	Neither of us is marrying you? Does calling it not mean anything anymore?!	We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!	2	2	5	2
2851	3	20	1	Joanna	Rachel	Oh, and he’s got such a good heart! Doesn’t he have a good heart?	Oh, I know…	Oh, and he’s got such a good heart! Doesn’t he have a good heart?	Oh, I know…	1	1	1	1
2852	4	6	1	Phoebe	Monica	I know, it's tough. You know what the first thing I did after my mother's funeral was?	What?	You know what the first thing I did after my mother's funeral was?	What?	2	2	2	2
2853	5	7	1	Rachel	Monica	Okay. (Closes the door.) Walked right into that one didn't he?	What one? You wanted him to invite you to the party and he did it!	Walked right into that one didn't he?	What one? You wanted him to invite you to the party and he did it!	4	4	4	4
2854	2	20	3	Rachel	Ross	Two, two babies?	Yeah. Ya know, a boy and a girl. Hopefully the girl will come first so Ben here won't feel too competitive.	You think we’ll have two, two babies?	Ya know, a boy and a girl. Hopefully the girl will come first so Ben here won't feel too competitive.	1	1	1	1
2855	3	17	2	Carol	Ross	Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?	Oh yeah, I’d love that.	Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?	Oh, I’d love that.	1	1	1	1
2856	9	10	1	Wendy	Chandler	Seriously? Happily married. So that phone call before, that was ... happy?	Well look, it's not easy to spend this much time apart, you know. She's entitled to be a little paranoid... or, in this case: right on money! ... You know, she's amazing, and beautiful, and smart, and if she were here right now, ...she'd kick your ass. Look, you're a really nice person... ham stealing and adultery aside. But, what I have with my wife is pretty great, so nothing is ever gonna happen between us.	Seriously? Happily married. So that phone call before, that was ... happy?	Well look, it's not easy to spend this much time apart, you know. She's entitled to be a little paranoid... or, in this case: right on money! ... You know, she's amazing, and beautiful, and smart, and if she were here right now, ...she'd kick your ass. Look, you're a really nice person... ham stealing and adultery aside. But, what I have with my wife is pretty great, so nothing is ever gonna happen between us.	4	5	4	4
2857	1	17	1	Joey	Chandler	Oh, have either one of you guys ever been to the Rainbow Room? Is it real expensive?	Well, only if you order stuff.	Oh, have either one of you guys ever been to the Rainbow Room? Is it real expensive?	Well, only if you order stuff.	3	3	3	3
2858	6	8	1	Rachel	Phoebe	That-that is your make out buddy. Don’t you recognize him? (Holding up the magazine in front of her face.) Oh wait. Ohh, Phoebe I love you. Kiss me please.	That’s not Ralph Lauren. Sounds like him though.	Don’t you recognize him?	That’s not Ralph Lauren. Sounds like him though.	2	2	2	2
2859	9	2	1	Rachel	Phoebe	Oh no, you guys, just stay here, I’m gonna go check her diaper, Pheebs you wanna come?	Oh I’m kinda part of this.	Oh no, you guys, just stay here, I’m gonna go check her diaper, Pheebs you wanna come?	Oh I’m kinda part of this.	2	2	2	2
2860	6	12	2	Monica	Rachel	So do you think that these pictures—Are, are they trying to tell a story?	Oh, yeah, sure. I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?	So do you think that these pictures—Are, are they trying to tell a story?	Oh, sure. I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?’	1	1	1	1
2861	4	11	2	Frank	Phoebe	Are you serious?	Uh-huh, yeah!	Are you serious?	Uh-huh!	1	1	1	1
2862	6	18	2	Ross	Elizabeth	Oh, you have some studying to do?	No, I have some turning 21 to do.	Oh, you have some studying to do?	I have some turning 21 to do.	2	2	2	2
2863	4	17	2	Ross	Monica	You had fantasies about Emily?	No! Y’know, the fantasy! Meet someone from a strange land, fall in madly love, and spend the rest of your lives together.	You had fantasies about Emily?	Y’know, the fantasy! Meet someone from a strange land, fall in madly love, and spend the rest of your lives together.	1	1	1	1
2864	4	15	2	Monica	Rachel	He asked you out?!	No. But I was showing him some cufflinks and I felt his pulse.	He asked you out?!	I was showing him some cufflinks and I felt his pulse.	4	4	2	4
2865	10	4	1	Ross	Rachel	Uh, Rach? Does this bakery by any chance also bake erotic cakes? Say for bachelorette parties?	Ross, what are you talking about? (she sees the cake) oh! Oh my God! They put my baby’s face on a penis!	Does this bakery by any chance also bake erotic cakes? Say for bachelorette parties?	Ross, what are you talking about? Oh! Oh my God! They put my baby’s face on a penis!	4	4	4	4
2866	1	22	1	Rachel	Joey	(understands that Monica and Ethan wanna be alone) Hey, did you guys check out those new hand-dryers in the bathroom?	They're here already?	Hey, did you guys check out those new hand-dryers in the bathroom?	They're here already?	2	2	2	2
2867	6	6	2	Chandler	Joey	You’re kidding right?	No. Why?	You’re kidding right?	Why?	4	4	4	4
2868	7	18	2	Joey	Rachel	You practice losing the Grammies too?	Oh no, at the Grammies I always win.	You practice losing the Grammies too?	At the Grammies I always win.	2	2	2	2
2869	3	5	1	Ross	Rachel	What you don’t think I’d go up to her?	Ross, it took you ten years to finally admit you liked me.	What you don’t think I’d go up to her?	Ross, it took you ten years to finally admit you liked me.	2	2	2	2
2870	7	16	2	Ben	Rachel	Can I do it to you?	Yeah, I-I-I-I’m funny Ben, but I’m not stupid. Okay?	Can I do it to you?	I-I-I-I’m funny Ben, but I’m not stupid, okay?	2	2	2	2
2871	9	17	2	Rachel	Joey	She was just crawling around and she found him, so I just let her sleep with him. That's all right? Isn't it?	(still very puzzled) Oh, yeah... of course... yeah... it's a stuffed animal... you know... it's for kids... not for adults... I know that!	She was just crawling around and she found him, so I just let her sleep with him. That's all right? Isn't it?	Oh, of course... it's a stuffed animal... you know... it's for kids... not for adults... I know that!	1	1	1	1
2872	8	12	3	Joey	Rachel	I got a big date coming up, do you know a good restaurant?	Uh, Paul’s Caf�. They got great food and it’s really romantic.	I got a big date coming up, do you know a good restaurant?	Uh, Paul’s Café. They got great food and it’s really romantic.	1	1	1	1
2873	4	3	1	Chandler	Joanna	You are, you’re gonna leave me like this?	Knowing you’re here, waiting for me I think it’s kinda exciting.	You are, you’re gonna leave me like this?	Knowing you’re here, waiting for me I think it’s kinda exciting.	1	1	1	1
2874	9	22	3	Ross	Charlie	Guess who's up for keynote speaker at the National Paleontology Conference?	Umh... Kurts Baley?	Can you guess who's up for keynote speaker at the National Paleontology Conference?	Umh... Kurts Baley?	1	1	3	1
2875	9	1	1	Chandler	Joey	And you did it first?! This is gonna kill him! You know how much he loves to propose!	I know! I know it’s awful.	And you did it first?! This is gonna kill him! You know how much he loves to propose!	I know! I know it’s awful.	1	1	1	1
